scrip_code,isin,symbol,nse_symbol,company,group,market_cap_cr,market_cap_category,market_cap_date,macro_sector,sector,industry,basic_industry,primary_index,added_date,last_updated
530377,INE937C01029,NILAINFRA,NILAINFRA,Nila Infrastructures Ltd,B,288.33,Micro Cap,2026-03-13,Consumer Discretionary,Realty,Realty,Residential Commercial Projects,NIFTY INFRASTRUCTURE,2026-03-13,2026-03-13
530393,INE921B01025,DBSTOCKBRO,DBSTOCKBRO,DB(INTERNATIONAL)Stock Brokers Ltd,B,87.5,Micro Cap,2026-03-13,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,NIFTY FINANCIAL SERVICES,2026-03-13,2026-03-13
530475,INE015C01016,TINNARUBR,TINNARUBR,Tinna Rubber and Infrastructure Limited,B,1185.44,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Products,Rubber,-,2026-03-13,2026-03-13
530555,INE074B01023,PARACABLES,PARACABLES,Paramount Communications Ltd.,B,987.66,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Products,Cables - Electricals,NIFTY 500,2026-03-13,2026-03-13
530579,INE152C01025,UYFINCORP,UYFINCORP,U. Y. FINCORP LIMITED,B,256.44,Micro Cap,2026-03-13,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),-,2026-03-13,2026-03-13
530655,INE127I01024,GOODLUCK,GOODLUCK,Goodluck India Limited,B,3412.6,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,NIFTY METAL,2026-03-13,2026-03-13
530677,INE822E01011,SUPREME,SUPREME,Supreme Holdings & Hospitality (India) Ltd,B,198.07,Micro Cap,2026-03-13,Consumer Discretionary,Realty,Realty,Residential Commercial Projects,-,2026-03-13,2026-03-13
530759,INE334A01023,STERTOOLS,STERTOOLS,Sterling Tools Ltd.,B,685.09,Micro Cap,2026-03-13,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,NIFTY 500,2026-03-13,2026-03-13
530803,INE354C01027,BHAGERIA,BHAGERIA,Bhageria Industries Limited,B,650.08,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Dyes And Pigments,NIFTY 500,2026-03-13,2026-03-13
530843,INE509F01029,CUPID,CUPID,Cupid Limited,B,10400.95,Small Cap,2026-03-13,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Personal Products,Personal Care,NIFTY 500,2026-03-13,2026-03-13
530871,INE995D01025,CHEMBOND,CHEMBOND,Chembond Material Technologies Limited,B,186.39,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,-,2026-03-13,2026-03-13
530879,INE345H01024,CIFL,CIFL,CAPITAL INDIA FINANCE LIMITED,B,1069.54,Micro Cap,2026-03-13,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),-,2026-03-13,2026-03-13
530919,INE474C01023,REMSONSIND,REMSONSIND,Remsons Industries Ltd.,B,358.73,Micro Cap,2026-03-13,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,NIFTY 500,2026-03-13,2026-03-13
530943,INE416A01051,AQYLON,AQYLON,Aqylon Nexus Limited,B,2130.07,Micro Cap,2026-03-13,Consumer Discretionary,Media Entertainment & Publication,Entertainment,TV Broadcasting & Software Production,-,2026-03-13,2026-03-13
530961,INE806A01020,VIKASECO,VIKASECO,Vikas EcoTech Limited,B,231.7,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,NIFTY 500,2026-03-13,2026-03-13
530999,INE050E01027,BALAMINES,BALAMINES,Balaji Amines Ltd.,B,3280.93,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,NIFTY 500,2026-03-13,2026-03-13
531082,INE914E01040,ALANKIT,ALANKIT,Alankit Limited,B,215.03,Micro Cap,2026-03-13,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,NIFTY 500,2026-03-13,2026-03-13
531092,INE239D01028,OMINFRAL,OMINFRAL,OM INFRA LIMITED,B,828.12,Micro Cap,2026-03-13,Industrials,Construction,Construction,Civil Construction,-,2026-03-13,2026-03-13
531109,INE561M01018,ISHANCH,ISHANCH,Ishan Dyes and Chemicals Limited,B,147.59,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,-,2026-03-13,2026-03-13
531146,INE646B01010,MEDICAMEQ,MEDICAMEQ,Medicamen Biotech Ltd.,B,365.38,Micro Cap,2026-03-13,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-,2026-03-13,2026-03-13
531147,INE062D01024,ALICON,ALICON,Alicon Castalloy Limited,B,1132.06,Micro Cap,2026-03-13,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,NIFTY METAL,2026-03-13,2026-03-13
531179,INE109C01017,ARMANFIN,ARMANFIN,Arman Financial Services Limited,B,1433.91,Micro Cap,2026-03-13,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),NIFTY FINANCIAL SERVICES,2026-03-13,2026-03-13
531201,INE024F01011,SHILCTECH,SHILCTECH,Shilchar Technologies Ltd.,B,4326.4,Micro Cap,2026-03-13,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,-,2026-03-13,2026-03-13
531209,INE096B01018,NUCLEUS,NUCLEUS,Nucleus Software Exports Ltd,B,1992.83,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Software Products,NIFTY IT,2026-03-13,2026-03-13
531225,INE547B01028,XTGLOBAL,XTGLOBAL,XTGLOBAL INFOTECH LIMITED,B,464.34,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,-,2026-03-13,2026-03-13
531241,INE802B01027,LINC,LINC,LINC LIMITED,B,603.52,Micro Cap,2026-03-13,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Stationary,-,2026-03-13,2026-03-13
531266,INE764D01017,VSTTILLERS,VSTTILLERS,V.S.T.Tillers Tractors Ltd.,B,4447.14,Micro Cap,2026-03-13,Industrials,Capital Goods,Agricultural Commercial & Construction Vehicles,Tractors,NIFTY AUTO,2026-03-13,2026-03-13
531322,INE293B01029,HAVISHA,HAVISHA,SRI HAVISHA HOSPITALITY AND INFRASTRUCTURE LIMITED,B,21.03,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,-,2026-03-13,2026-03-13
531349,INE922B01023,PANACEABIO,PANACEABIO,Panacea Biotec Ltd.,B,2035.06,Micro Cap,2026-03-13,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-,2026-03-13,2026-03-13
531373,INE319B01014,BYKE,BYKE,The Byke Hospitality    Ltd,B,203.42,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,NIFTY FINANCIAL SERVICES,2026-03-13,2026-03-13
531400,INE326B01035,ALMONDZ,ALMONDZ,Almondz Global Securities Limited,B,248.49,Micro Cap,2026-03-13,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,NIFTY FINANCIAL SERVICES,2026-03-13,2026-03-13
531426,INE107A01015,TNPL,TNPL,Tamil Nadu Newsprint And Papers Ltd,B,957.53,Micro Cap,2026-03-13,Commodities,Forest Materials,Paper Forest & Jute Products,Paper & Paper Products,NIFTY 500,2026-03-13,2026-03-13
531439,INE805A01014,GOLDTECH,GOLDTECH,AION-TECH SOLUTIONS LIMITED,B,200.11,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Software Products,NIFTY IT,2026-03-13,2026-03-13
531449,INE192H01020,GRMOVER,GRMOVER,GRM Overseas Ltd.,B,2862.99,Micro Cap,2026-03-13,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products,-,2026-03-13,2026-03-13
531453,INE954E01012,MOHITIND,MOHITIND,Mohit Industries Limited,B,32.22,Micro Cap,2026-03-13,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-,2026-03-13,2026-03-13
531494,INE268H01044,NAVKARURB,NAVKARURB,NAVKAR URBANSTRUCTURE LIMITED,B,111.09,Micro Cap,2026-03-13,Industrials,Construction,Construction,Civil Construction,-,2026-03-13,2026-03-13
531495,INE472B01011,BLUECOAST,BLUECOAST,Blue Coast Hotels Ltd,B,35.24,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,-,2026-03-13,2026-03-13
531497,INE378D01032,MADHUCON,MADHUCON,Madhucon Projects Ltd.,B,34.68,Micro Cap,2026-03-13,Industrials,Construction,Construction,Civil Construction,-,2026-03-13,2026-03-13
531508,INE128A01029,EVEREADY,EVEREADY,Eveready Industries India Ltd.,B,2261.3,Micro Cap,2026-03-13,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Household Products,NIFTY FMCG,2026-03-13,2026-03-13
531543,INE247D01039,JINDWORLD,JINDWORLD,Jindal Worldwide Ltd.,B,2139.55,Micro Cap,2026-03-13,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,NIFTY 500,2026-03-13,2026-03-13
531548,INE355A01028,SOMANYCERA,SOMANYCERA,Somany Ceramics Limited,B,1517.47,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Durables,Consumer Durables,Ceramics,NIFTY 500,2026-03-13,2026-03-13
531556,INE558D01021,CORALFINAC,CORALFINAC,Coral India Finance And Housing Ltd,B,129.09,Micro Cap,2026-03-13,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,NIFTY FINANCIAL SERVICES,2026-03-13,2026-03-13
531599,INE258B01022,FDC,FDC,FDC Ltd.,B,5828.6,Micro Cap,2026-03-13,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,NIFTY PHARMA,2026-03-13,2026-03-13
531624,INE695B01025,COUNCODOS,COUNCODOS,Country Condo's Ltd,B,37.32,Micro Cap,2026-03-13,Consumer Discretionary,Realty,Realty,Residential Commercial Projects,NIFTY 500,2026-03-13,2026-03-13
531633,INE405C01035,LINCOLN,LINCOLN,Lincoln Pharmaceuticals ltd.,B,1240.94,Micro Cap,2026-03-13,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,NIFTY PHARMA,2026-03-13,2026-03-13
531638,INE713C01016,SURAJLTD,SURAJLTD,Suraj Ltd.,B,437.07,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,-,2026-03-13,2026-03-13
531717,INE632C01026,VIDHIING,VIDHIING,Vidhi Specialty Food Ingredients Limited,B,1481.87,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,NIFTY 500,2026-03-13,2026-03-13
531719,INE414D01027,BHAGCHEM,BHAGCHEM,Bhagiradha Chemicals and Industries,B,2536.98,Micro Cap,2026-03-13,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,-,2026-03-13,2026-03-13
531723,INE224E01028,GATECH,GATECH,GACM Technologies Limited,B,52.93,Micro Cap,2026-03-13,Financial Services,Financial Services,Finance,Other Financial Services,-,2026-03-13,2026-03-13
531746,INE505C01016,PRAENG,PRAENG,Prajay Engineers Syndicate Ltd.,B,140.43,Micro Cap,2026-03-13,Consumer Discretionary,Realty,Realty,Residential Commercial Projects,-,2026-03-13,2026-03-13
531761,INE126J01016,APOLLOPIPE,APOLLOPIPE,APOLLO PIPES LIMITED,B,1791.66,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,-,2026-03-13,2026-03-13
531795,INE951D01028,ATULAUTO,ATULAUTO,Atul Auto Limited,B,1143.49,Micro Cap,2026-03-13,Industrials,Capital Goods,Agricultural Commercial & Construction Vehicles,Commercial Vehicles,NIFTY AUTO,2026-03-13,2026-03-13
531845,INE318D01020,ZENITHSTL,ZENITHSTL,ZENITH STEEL PIPES AND  INDUSTRIES LIMITED,B,77.54,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,-,2026-03-13,2026-03-13
531892,INE060B01014,KHANDSE,KHANDSE,Khandwala Securities Ltd.,B,26.16,Micro Cap,2026-03-13,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,-,2026-03-13,2026-03-13
531921,INE204E01012,AGARIND,AGARIND,Agarwal Industrial Corporation Limited,B,651.94,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Petrochemicals,NIFTY INFRASTRUCTURE,2026-03-13,2026-03-13
531978,INE540G01014,AMBIKCO,AMBIKCO,Ambika Cotton Mills Ltd.,B,772.88,Micro Cap,2026-03-13,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,NIFTY 500,2026-03-13,2026-03-13
532022,INE185E01021,FILATFASH,FILATFASH,Filatex Fashions Ltd,B,158.35,Micro Cap,2026-03-13,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,-,2026-03-13,2026-03-13
532029,INE325D01025,SINDHUTRAD,SINDHUTRAD,Sindhu Trade Links Limited,B,3827.07,Micro Cap,2026-03-13,Services,Services,Transport Services,Logistics Solution Provider,-,2026-03-13,2026-03-13
532051,INE409B01013,SWELECTES,SWELECTES,Swelect Energy Systems Limited,B,792.42,Micro Cap,2026-03-13,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,NIFTY 500,2026-03-13,2026-03-13
532054,INE291D01011,KDDL,KDDL,KDDL Ltd,B,2824.65,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Durables,Consumer Durables,Gems Jewellery And Watches,NIFTY 500,2026-03-13,2026-03-13
532141,INE666E01020,ACL,ACL,Andhra Cement Ltd.,B,497.73,Micro Cap,2026-03-13,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,-,2026-03-13,2026-03-13
532143,INE411D01023,SKMEGGPROD,SKMEGGPROD,SKM Egg Products Exports (India) Lt,B,807.01,Micro Cap,2026-03-13,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Meat Products including Poultry,NIFTY 500,2026-03-13,2026-03-13
532150,INE681B01017,INDRAMEDCO,INDRAMEDCO,Indraprastha Medical Corporation Lt,B,3591.29,Micro Cap,2026-03-13,Healthcare,Healthcare,Healthcare Services,Hospital,NIFTY PHARMA,2026-03-13,2026-03-13
532156,INE884A01027,VAIBHAVGBL,VAIBHAVGBL,Vaibhav Global Ltd,B,3504.7,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Durables,Consumer Durables,Gems Jewellery And Watches,NIFTY 500,2026-03-13,2026-03-13
532172,INE737B01033,ADROITINFO,ADROITINFO,Adroit Infotech Limited,B,50.76,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Services,IT Enabled Services,NIFTY MEDIA,2026-03-13,2026-03-13
532173,INE214A01019,CYBERTECH,CYBERTECH,Cybertech Systems and Software Ltd.,B,319.24,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,NIFTY IT,2026-03-13,2026-03-13
532180,INE680A01011,DHANBANK,DHANBANK,Dhanlaxmi Bank Limited,B,907.81,Micro Cap,2026-03-13,Financial Services,Financial Services,Banks,Private Sector Bank,NIFTY BANK,2026-03-13,2026-03-13
532189,INE353K01014,ITDC,ITDC,India Tourism Development Corporati,B,3868.2,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,NIFTY 500,2026-03-13,2026-03-13
532212,INE731A01020,ARCHIES,ARCHIES,Archies Ltd.,B,46.48,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Durables,Consumer Durables,Leisure Products,-,2026-03-13,2026-03-13
532216,INE550B01022,HBSL,HBSL,HB Stockholdings Ltd.,B,35.42,Micro Cap,2026-03-13,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),-,2026-03-13,2026-03-13
532219,INE306C01019,ENERGYDEV,ENERGYDEV,Energy Development Company Ltd.,B,74.43,Micro Cap,2026-03-13,Utilities,Power,Power,Power Generation,-,2026-03-13,2026-03-13
532240,INE092B01025,INDNIPPON,INDNIPPON,India Nippon Electricals Ltd,B,1746.37,Micro Cap,2026-03-13,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,NIFTY 500,2026-03-13,2026-03-13
532256,INE023A01030,NSIL,NSIL,Nalwa Sons Investment Ltd,B,2861.25,Micro Cap,2026-03-13,Financial Services,Financial Services,Finance,Investment Company,NIFTY FINANCIAL SERVICES,2026-03-13,2026-03-13
532268,INE793A01012,ACCELYA,ACCELYA,ACCELYA SOLUTIONS INDIA LIMITED,B,1779.96,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,NIFTY IT,2026-03-13,2026-03-13
532271,INE215B01022,ORCHASP,ORCHASP,ORCHASP LIMITED,B,70.32,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,-,2026-03-13,2026-03-13
532285,INE007B01023,GEOJITFSL,GEOJITFSL,Geojit Financial Services Limited,B,1628.68,Micro Cap,2026-03-13,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,NIFTY FINANCIAL SERVICES,2026-03-13,2026-03-13
532305,INE915B01019,INDSWFTLAB,INDSWFTLAB,Ind-Swift Laboratories Ltd.,B,1120.12,Micro Cap,2026-03-13,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,NIFTY PHARMA,2026-03-13,2026-03-13
532310,INE879A01019,SHREERAMA,SHREERAMA,Shree Rama Multi-tech Ltd.,B,632.91,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Products,Packaging,NIFTY 500,2026-03-13,2026-03-13
532324,INE039B01026,CINEVISTA,CINEVISTA,Cinevista Limited,B,91.84,Micro Cap,2026-03-13,Consumer Discretionary,Media Entertainment & Publication,Entertainment,Media & Entertainment,-,2026-03-13,2026-03-13
532326,INE781A01025,INTENTECH,INTENTECH,Intense Technologies,B,214.39,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Services,IT Enabled Services,NIFTY IT,2026-03-13,2026-03-13
532335,INE792B01012,AMBICAAGAR,AMBICAAGAR,Ambica Agarbathies & Aroma Ind. Ltd.,B,40.64,Micro Cap,2026-03-13,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Household Products,-,2026-03-13,2026-03-13
532339,INE453B01029,COMPUSOFT,COMPUSOFT,Compucom Software Lt.,B,116.31,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Services,Other Consumer Services,Education,NIFTY IT,2026-03-13,2026-03-13
532348,INE754A01055,SUBEXLTD,SUBEXLTD,Subex  Ltd,B,466.46,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Software Products,-,2026-03-13,2026-03-13
532349,INE688A01022,TCI,TCI,Transport Corporation of India Ltd,B,7398.1,Micro Cap,2026-03-13,Services,Services,Transport Services,Logistics Solution Provider,NIFTY INFRASTRUCTURE,2026-03-13,2026-03-13
532351,INE523B01011,AKSHOPTFBR,AKSHOPTFBR,Aksh Optifibre Ltd.,B,74.35,Micro Cap,2026-03-13,Telecommunication,Telecommunication,Telecom - Equipment & Accessories,Telecom - Equipment & Accessories,-,2026-03-13,2026-03-13
532357,INE374B01019,MUKTAARTS,MUKTAARTS,Mukta Arts Ltd.,B,104.48,Micro Cap,2026-03-13,Consumer Discretionary,Media Entertainment & Publication,Entertainment,Film Production Distribution & Exhibition,-,2026-03-13,2026-03-13
532365,INE417B01040,DSSL,DSSL,Dynacons Systems & Solutions Ltd.,B,1145.79,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Services,IT Enabled Services,NIFTY IT,2026-03-13,2026-03-13
532366,INE859A01011,PNBGILTS,PNBGILTS,PNB Gilts Ltd,B,1304.17,Micro Cap,2026-03-13,Financial Services,Financial Services,Finance,Investment Company,NIFTY FINANCIAL SERVICES,2026-03-13,2026-03-13
532369,INE614A01028,RAMCOIND,RAMCOIND,Ramco Industries Ltd,B,2335.6,Micro Cap,2026-03-13,Commodities,Construction Materials,Other Construction Materials,Other Construction Materials,NIFTY 500,2026-03-13,2026-03-13
532370,INE246B01019,RAMCOSYS,RAMCOSYS,Ramco Systems Ltd,B,1565.19,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Software Products,NIFTY IT,2026-03-13,2026-03-13
532372,INE539B01017,VIRINCHI,VIRINCHI,Virinchi Limited,B,196.47,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Software Products,-,2026-03-13,2026-03-13
532376,INE398B01018,UMIYA-MRO,UMIYA-MRO,UMIYA BUILDCON LIMITED,B,160.15,Micro Cap,2026-03-13,Telecommunication,Telecommunication,Telecom - Equipment & Accessories,Telecom - Equipment & Accessories,-,2026-03-13,2026-03-13
532382,INE794B01026,BALAJITELE,BALAJITELE,Balaji Telefilms Ltd.,B,1162.69,Micro Cap,2026-03-13,Consumer Discretionary,Media Entertainment & Publication,Entertainment,Media & Entertainment,NIFTY MEDIA,2026-03-13,2026-03-13
532386,INE526B01014,CALSOFT,CALSOFT,California Software Co. Ltd.,B,80.01,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,NIFTY IT,2026-03-13,2026-03-13
532387,INE392B01011,PNC,PNC,Pritish Nandy Communications Ltd,B,30.81,Micro Cap,2026-03-13,Consumer Discretionary,Media Entertainment & Publication,Entertainment,Film Production Distribution & Exhibition,NIFTY MEDIA,2026-03-13,2026-03-13
532390,INE586B01026,TAJGVK,TAJGVK,Taj GVK Hotels & Resorts Ltd.,B,1876.66,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,NIFTY SERVICES SECTOR,2026-03-13,2026-03-13
532392,INE230B01021,CREATIVEYE,CREATIVEYE,Creative Eye Ltd.,B,13.62,Micro Cap,2026-03-13,Consumer Discretionary,Media Entertainment & Publication,Entertainment,Media & Entertainment,-,2026-03-13,2026-03-13
532395,INE555B01013,AXISCADES,AXISCADES,AXISCADES TECHNOLOGIES LIMITED,B,5843.8,Micro Cap,2026-03-13,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,NIFTY IT,2026-03-13,2026-03-13
532398,INE240C01028,UMESLTD,UMESLTD,Usha Martin Education & Solutions Limited,B,16.3,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Services,Other Consumer Services,E-Learning,NIFTY IT,2026-03-13,2026-03-13
532408,INE933B01012,SIGMAADV,SIGMAADV,SIGMA ADVANCED SYSTEMS LIMITED,B,2712.33,Micro Cap,2026-03-13,Telecommunication,Telecommunication,Telecom - Services,Other Telecom Services,-,2026-03-13,2026-03-13
532416,INE747B01016,NEXTMEDIA,NEXTMEDIA,Next Mediaworks Ltd,B,34.78,Micro Cap,2026-03-13,Consumer Discretionary,Media Entertainment & Publication,Entertainment,Media & Entertainment,NIFTY MEDIA,2026-03-13,2026-03-13
532419,INE178C01020,SMARTLINK,SMARTLINK,Smartlink Holdings Limited,B,114.01,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments,NIFTY IT,2026-03-13,2026-03-13
532440,INE943D01017,MPSLTD,MPSLTD,MPS Limited,B,2512.67,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Services,Other Consumer Services,E-Learning,NIFTY MEDIA,2026-03-13,2026-03-13
532457,INE255D01024,GULPOLY,GULPOLY,Gulshan Polyols Ltd.,B,976.41,Micro Cap,2026-03-13,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products,NIFTY 500,2026-03-13,2026-03-13
532460,INE838E01017,PONNIERODE,PONNIERODE,Ponni Sugars (Erode) Ltd.,B,235.47,Micro Cap,2026-03-13,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,NIFTY FMCG,2026-03-13,2026-03-13
532475,INE266F01018,APTECHT,APTECHT,Aptech Ltd.,B,465.3,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Services,Other Consumer Services,Education,NIFTY IT,2026-03-13,2026-03-13
